label,desc
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; Northern Ireland,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; Scotland,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; South East,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; Wales,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; North West,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; East Midlands,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; East of England,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; South West,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; London,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; West Midlands,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; Yorkshire and The Humber,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 2nd IMD quintile; North East,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 3rd IMD quintile; Northern Ireland,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 3rd IMD quintile; Scotland,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 3rd IMD quintile; South East,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 3rd IMD quintile; Wales,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)"
Urban with rural areas; Emissions: Urban mainstream; 3rd IMD quintile; North West,"Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)"
